rank,style,motion_id,best_caption,best_caption_idx,similarity,source_file
789,proud_confident,008478,person is walking with arms out unsteadily,0,0.74802303,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008478.txt
790,proud_confident,M008478,person is walking with arms out unsteadily,0,0.74802303,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008478.txt
791,proud_confident,M006453,a person is lifting their left and right arms irratically.,2,0.74800754,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006453.txt
792,proud_confident,M012598,"a person walked backrwards, and showing something with hands",0,0.74795616,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012598.txt
793,proud_confident,012598,"a person walked backrwards, and showing something with hands",0,0.74795616,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012598.txt
794,proud_confident,012001,person is moving something from left to right with both arms,1,0.7479534,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012001.txt
795,proud_confident,006323,a person shifts their partially lifted arms around before gesturing to stuff something inside of something.,1,0.7479503,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006323.txt
796,proud_confident,M006323,a person shifts their partially lifted arms around before gesturing to stuff something inside of something.,1,0.7479503,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006323.txt
797,proud_confident,M003915,a figure waves their right hand in a sideways motion,1,0.7479359,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003915.txt
798,proud_confident,002979,a person walks forward while holding onto something with their right hand.,0,0.74790454,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002979.txt
799,proud_confident,M002969,person has left arm raised high and shudders,0,0.74789643,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002969.txt
800,proud_confident,004176,a person steps forward then reaches down for something with his right hand.,1,0.74787056,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004176.txt
