rank,style,motion_id,best_caption,best_caption_idx,similarity,source_file
771,angry_aggressive,M006126,"a person is gesturing for a fist fight, then walks away and stops twice to make vigorous pelvic thrust motions.",1,0.76514924,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006126.txt
772,angry_aggressive,014386,the person is doing a right hook and a right punch.,2,0.7651485,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014386.txt
773,angry_aggressive,M013826,a man is being aggressive towards another and then slaps the other in the head with his right hand.,2,0.76509094,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013826.txt
774,angry_aggressive,000415,"someone punches the ground with their right hand, then makes a leap towards the right.",0,0.76506543,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000415.txt
775,angry_aggressive,004430,a person shouting something out,2,0.76505363,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004430.txt
776,angry_aggressive,M004430,a person shouting something out,2,0.76505363,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004430.txt
777,angry_aggressive,003849,a person swats at something with their right hand.,2,0.7650349,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003849.txt
778,angry_aggressive,M008123,a person throws something with their left hand while standing still,0,0.7650261,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008123.txt
779,angry_aggressive,002532,"a person kicks with their left leg, shuffles backwards then forward, punching left, then shuffles back and punches right.",2,0.7650177,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002532.txt
780,angry_aggressive,M009756,a person throws something and catches.,2,0.7649362,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009756.txt
781,angry_aggressive,009756,a person throws something and catches.,2,0.7649362,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009756.txt
782,angry_aggressive,014104,a person kicks his right foot.,1,0.7648603,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014104.txt
783,angry_aggressive,M010367,person stands in a fighting position and moves feet back and fourth little at  a time,0,0.76484746,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010367.txt
784,angry_aggressive,010367,person stands in a fighting position and moves feet back and fourth little at  a time,0,0.76484746,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010367.txt
785,angry_aggressive,002400,a person repeatedly puts their right hand out,2,0.76479316,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002400.txt
786,angry_aggressive,M010223,a person puts their hands together and kicks their left foot.,1,0.76479304,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010223.txt
787,angry_aggressive,009099,"a person makes repeated punching motions in to the air, mostly toward their right side.",0,0.76475924,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009099.txt
788,angry_aggressive,M005599,the person is throwing something with his left hand,1,0.76471555,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005599.txt
789,angry_aggressive,M006358,person raises hands while kicking right leg out.,1,0.7646009,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006358.txt
790,angry_aggressive,M000282,"a person walks backward, then punch's with both arms.",2,0.7645137,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000282.txt
791,angry_aggressive,000282,"a person walks backward, then punch's with both arms.",2,0.7645137,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000282.txt
792,angry_aggressive,M009594,a person throws something with their left hand then kicks with their left foot before catching the object with both hands,0,0.7645031,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009594.txt
793,angry_aggressive,M000427,a person does a karate kick,2,0.76449597,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000427.txt
794,angry_aggressive,000427,a person does a karate kick,2,0.76449597,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000427.txt
795,angry_aggressive,005599,the person is throwing something with his right hand,1,0.764395,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005599.txt
796,angry_aggressive,M006953,"a person who is standing with his arms away from his sides takes a step to his left, leading with his left foot and throws an uppercut punch with his right hand.",1,0.76432335,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006953.txt
797,angry_aggressive,M013371,a person throws an object with both hands.,1,0.764267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013371.txt
798,angry_aggressive,013371,a person throws an object with both hands.,1,0.764267,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013371.txt
799,angry_aggressive,M001052,the man throws a big left handed punch in the air.,1,0.76416975,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001052.txt
800,angry_aggressive,M003268,a person is in a fighting stance and moves across the room.,2,0.7640283,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003268.txt
