rank,style,motion_id,best_caption,best_caption_idx,similarity,source_file
755,old_elderly,003627,"a person gets up from laying, to stand",1,0.72914755,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003627.txt
756,old_elderly,M003627,"a person gets up from laying, to stand",1,0.72914755,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003627.txt
757,old_elderly,M014365,a person walks forward very slightly then brings up their left hand to its face.,2,0.7291412,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014365.txt
758,old_elderly,M005724,"a person limps forwards, holding their right leg.",0,0.7291383,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005724.txt
759,old_elderly,012265,a person stirs something with their left hand.,2,0.7290999,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012265.txt
760,old_elderly,005483,a person stirs something with their left hand.,1,0.7290999,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005483.txt
761,old_elderly,M012045,"a person steps forward, while moving their left hand.",2,0.7290968,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012045.txt
762,old_elderly,M004148,a person gently moves something to the right.,2,0.72908777,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004148.txt
763,old_elderly,M003057,a man pushes his left arm forward twice and then picks something off the ground,2,0.7290856,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003057.txt
764,old_elderly,M007123,a person uses right hand to reach over to the left.,2,0.72903574,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007123.txt
765,old_elderly,009629,a person uses their right arm to get support on something while kneeling down.,2,0.7290274,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009629.txt
766,old_elderly,002904,a person moves their right hand in a downward gesture.,1,0.72899926,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002904.txt
767,old_elderly,007376,a figure throws slowly with its left hand then relaxes,2,0.72899836,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007376.txt
768,old_elderly,M001517,person raises their right arm and moved head towards wrist,2,0.7289436,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001517.txt
769,old_elderly,001517,person raises their left arm and moved head towards wrist,2,0.72894156,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001517.txt
770,old_elderly,005101,person stands still then stumbles to right hand side with there right leg,2,0.7289322,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005101.txt
771,old_elderly,M008830,a person reaches their left arm forward.,0,0.72887635,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008830.txt
772,old_elderly,005417,person picks up something and sets it back down,2,0.7288401,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005417.txt
773,old_elderly,M005417,person picks up something and sets it back down,2,0.7288401,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005417.txt
774,old_elderly,009343,a person reaches their left arm up in a clockwise motion and drops it to their side.,2,0.72879255,/Data/yash.bhardwaj/datasets/HumanML3D/texts/009343.txt
775,old_elderly,011100,a person picks something up and moves it to the left.,0,0.72879016,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011100.txt
776,old_elderly,M011118,a person bends their elbow and moves their right arm up and down quickly.,1,0.72876793,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011118.txt
777,old_elderly,012649,a person turns to the left and sits down.,1,0.72875464,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012649.txt
778,old_elderly,M014247,a person moves his left arm straight up and then to the left while standing still.,2,0.7287443,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014247.txt
779,old_elderly,M014190,a person bend the body to left direction,1,0.7286994,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014190.txt
780,old_elderly,M000081,a person uses both hands to pick something up then set it down to the side,2,0.7286655,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000081.txt
781,old_elderly,000081,a person uses both hands to pick something up then set it down to the side,2,0.7286655,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000081.txt
782,old_elderly,012001,"a person bends at their knees turns to their left to pick something up, turn to their right, and place the object down.",2,0.72861207,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012001.txt
783,old_elderly,006044,a person takes a few steps to their left and sits down on something.,1,0.72861075,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006044.txt
784,old_elderly,M001776,a person who seems to be lifting something with their left hand,2,0.7285778,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001776.txt
785,old_elderly,M012340,the person pushes off their leg to move forward,1,0.72855663,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012340.txt
786,old_elderly,012340,the person pushes off their leg to move forward,1,0.72855663,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012340.txt
787,old_elderly,002274,"a person picks up something, turns it onto its side, and then lays it back down",0,0.7285431,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002274.txt
788,old_elderly,M002274,"a person picks up something, turns it onto its side, and then lays it back down",0,0.7285431,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002274.txt
789,old_elderly,M002387,"a person standing still moves right hand forward , backward  to the side and down.",2,0.72854173,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002387.txt
790,old_elderly,M010659,a person sits down in a chair and then stands back up again.,1,0.728519,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010659.txt
791,old_elderly,010659,a person sits down in a chair and then stands back up again.,1,0.728519,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010659.txt
792,old_elderly,M009455,a person raises their left hand then places it back down.,2,0.7285111,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M009455.txt
793,old_elderly,012721,a person strafing around something,0,0.7284938,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012721.txt
794,old_elderly,M012721,a person strafing around something,0,0.7284938,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012721.txt
795,old_elderly,M012455,a person with its left arm raised starts to set it down.,1,0.72848547,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012455.txt
796,old_elderly,M005328,a person moves his right hand upwards.,2,0.7284595,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005328.txt
797,old_elderly,M014067,person walks slowly swinging left arm before leaning into it,2,0.72845846,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014067.txt
798,old_elderly,010721,a person picks something up on his left and sets down to his right,2,0.7284294,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010721.txt
799,old_elderly,M012072,"a person lifts an object with both hands, moves it to their left, and then sets it back down.",1,0.7284125,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M012072.txt
800,old_elderly,011868,person brings down arm where the right arm stays bent at the elbow and the left arm is straight down,1,0.7284123,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011868.txt
