rank,style,motion_id,best_caption,best_caption_idx,similarity,source_file
736,robot_mechanical,M001825,a person flaps their arms forward and backward,2,0.7672943,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001825.txt
737,robot_mechanical,010213,a person swaying from side to side,2,0.7672525,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010213.txt
738,robot_mechanical,M010213,a person swaying from side to side,2,0.7672525,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010213.txt
739,robot_mechanical,M001614,a person staggers around slowly in an clockwise movement,1,0.76711476,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001614.txt
740,robot_mechanical,M000042,a person walks forward then moves their arms in unison from right to left,0,0.7670593,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000042.txt
741,robot_mechanical,M013743,a person twirls their right arm around as if to stretch it,2,0.767042,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013743.txt
742,robot_mechanical,M006946,a person throws their left arm forward and pulls it back grabbing it with their left hand,0,0.7670189,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006946.txt
743,robot_mechanical,M005671,a person seeming to be working with arms placing things up and back and forth.,0,0.76700616,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005671.txt
744,robot_mechanical,005671,a person seeming to be working with arms placing things up and back and forth.,0,0.76700616,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005671.txt
745,robot_mechanical,M000468,a person moves their hand counterclockwise at waist level,2,0.7669369,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000468.txt
746,robot_mechanical,M002387,"a person standing still moves right hand forward , backward  to the side and down.",2,0.766925,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002387.txt
747,robot_mechanical,000077,a person bends down and motion the right hand in circles.,0,0.7668943,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000077.txt
748,robot_mechanical,004346,"a person stands and moves their arms in a circular motion in front of their body, the arms then bend up towards the head before repeating the first motion again.",2,0.7668638,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004346.txt
749,robot_mechanical,M004346,"a person stands and moves their arms in a circular motion in front of their body, the arms then bend up towards the head before repeating the first motion again.",2,0.7668638,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004346.txt
750,robot_mechanical,M010575,a person makes a wiping motion with their left arm in front of them,0,0.7668355,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010575.txt
751,robot_mechanical,007922,a person puts their arms straight out in front of them and rotates their left arm counter clockwise and their right arm clockwise at the same time.,1,0.7667534,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007922.txt
752,robot_mechanical,M010268,a person reaches around in front of them with their right hand.,0,0.7667304,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010268.txt
753,robot_mechanical,M000380,a person is standing and moving their arm in and outwardly.,0,0.7666268,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000380.txt
754,robot_mechanical,000380,a person is standing and moving their arm in and outwardly.,0,0.7666268,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000380.txt
755,robot_mechanical,M006086,"a person moves to put their hands on their thighs, then stretches their arms back out to the side.",2,0.7665984,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006086.txt
756,robot_mechanical,006086,"a person moves to put their hands on their thighs, then stretches their arms back out to the side.",2,0.7665984,/Data/yash.bhardwaj/datasets/HumanML3D/texts/006086.txt
757,robot_mechanical,000657,a person stands upright and shifts their weight on their feet from one side to another,2,0.7665761,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000657.txt
758,robot_mechanical,M005838,person moves something with both hands diagnoly,0,0.7665185,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M005838.txt
759,robot_mechanical,005838,person moves something with both hands diagnoly,0,0.7665185,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005838.txt
760,robot_mechanical,011178,person has both arms extended  to side then turns around and picks something up,2,0.7665055,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011178.txt
761,robot_mechanical,M011178,person has both arms extended  to side then turns around and picks something up,2,0.7665055,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011178.txt
762,robot_mechanical,014537,"person extends their right arm out to reach for something then brings both hands together in front of the body while pivoting to the left, and repeats this motion several times.",2,0.7664676,/Data/yash.bhardwaj/datasets/HumanML3D/texts/014537.txt
763,robot_mechanical,M010920,a person stretches out his left arm and moves it from left to right then puts it down.,0,0.7664182,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010920.txt
764,robot_mechanical,003472,"a person takes a few steps forward and bend down slightly, takes their right arm and opens something",1,0.7663748,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003472.txt
765,robot_mechanical,M002810,"a person twist his torso to reach far to the right, then returns to a neutral position",0,0.76636505,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002810.txt
766,robot_mechanical,008086,person touches something the right arm and then reaches out across the body for something and then walks backwards,0,0.7662974,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008086.txt
767,robot_mechanical,004733,"a person bends at the hips and moves their right arm up and down, then pats something with their right hand.",1,0.7662887,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004733.txt
768,robot_mechanical,011276,person is physically striking an object with their right hand twice,1,0.76624584,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011276.txt
769,robot_mechanical,M006023,a person is moving around his right arm.,0,0.7662445,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006023.txt
770,robot_mechanical,M007835,person extends right arm slightly then bounces on spot,0,0.7662238,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M007835.txt
771,robot_mechanical,M010163,a person walks forward with both arms not swinging at their side,1,0.7662109,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M010163.txt
772,robot_mechanical,010163,a person walks forward with both arms not swinging at their side,1,0.7662109,/Data/yash.bhardwaj/datasets/HumanML3D/texts/010163.txt
773,robot_mechanical,M011635,a person raised left hand and pull it down,1,0.76611966,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011635.txt
774,robot_mechanical,004016,a person raising their left arm away from their body,2,0.7660432,/Data/yash.bhardwaj/datasets/HumanML3D/texts/004016.txt
775,robot_mechanical,M002072,a person lifts something with their right arm,2,0.7659603,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002072.txt
776,robot_mechanical,M002223,a person rotating both arms and shaking off his/her legs,1,0.76595724,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M002223.txt
777,robot_mechanical,002223,a person rotating both arms and shaking off his/her legs,1,0.76595724,/Data/yash.bhardwaj/datasets/HumanML3D/texts/002223.txt
778,robot_mechanical,M003163,a person is moving their left hand back and forth in front of their face.,2,0.76593536,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003163.txt
779,robot_mechanical,011974,a person nonchalantly walks forward in a clockwise motion,1,0.7659336,/Data/yash.bhardwaj/datasets/HumanML3D/texts/011974.txt
780,robot_mechanical,M001143,a person makes a large slapping motion with their left arm,1,0.7659209,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001143.txt
781,robot_mechanical,M000029,a person bends their arms at the elbow and then lowers them,2,0.7658956,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M000029.txt
782,robot_mechanical,000029,a person bends their arms at the elbow and then lowers them,2,0.7658956,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000029.txt
783,robot_mechanical,M006395,"a person reaches out with their left arm as if to grab something, then drop their arm back to the side",1,0.7658573,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M006395.txt
784,robot_mechanical,008441,person raises right arm and bends twice to the left.,0,0.7658535,/Data/yash.bhardwaj/datasets/HumanML3D/texts/008441.txt
785,robot_mechanical,005771,person raises right arm and bends twice to the left.,1,0.7658535,/Data/yash.bhardwaj/datasets/HumanML3D/texts/005771.txt
786,robot_mechanical,M014537,"person extends their left arm out to reach for something then brings both hands together in front of the body while pivoting to the right, and repeats this motion several times.",2,0.7658347,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M014537.txt
787,robot_mechanical,007887,person lifts left arm up repeatedly,1,0.7658096,/Data/yash.bhardwaj/datasets/HumanML3D/texts/007887.txt
788,robot_mechanical,M011092,a person moves their left hand from right to left in front of them.,2,0.7657396,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011092.txt
789,robot_mechanical,M011327,a person lifts an item with both hands and rotates the right upward before placing the item back down in the same position,0,0.7656975,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M011327.txt
790,robot_mechanical,M008787,"a person picks up and moves an object in front of them, from their right to their left, using both hands.",1,0.7656846,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M008787.txt
791,robot_mechanical,000946,"a person stretches first their right arm across their body, then their left.",1,0.76564133,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000946.txt
792,robot_mechanical,M003788,a person is taking a forward swing with both hands,2,0.7656246,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M003788.txt
793,robot_mechanical,003788,a person is taking a forward swing with both hands,2,0.7656246,/Data/yash.bhardwaj/datasets/HumanML3D/texts/003788.txt
794,robot_mechanical,M013914,a person makes several arm circles with both arms in front of their body.,2,0.76552457,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M013914.txt
795,robot_mechanical,013914,a person makes several arm circles with both arms in front of their body.,2,0.76552457,/Data/yash.bhardwaj/datasets/HumanML3D/texts/013914.txt
796,robot_mechanical,000042,a person walks forward then moves their arms in unison from left to right,0,0.7654917,/Data/yash.bhardwaj/datasets/HumanML3D/texts/000042.txt
797,robot_mechanical,M004897,person steps in a back left position to a front right position,1,0.7654734,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M004897.txt
798,robot_mechanical,001492,a person standing still and moving both hands in a synchronized motion.,1,0.76544577,/Data/yash.bhardwaj/datasets/HumanML3D/texts/001492.txt
799,robot_mechanical,M001492,a person standing still and moving both hands in a synchronized motion.,1,0.76544577,/Data/yash.bhardwaj/datasets/HumanML3D/texts/M001492.txt
800,robot_mechanical,012525,person moves right arm forward in front of face.,0,0.7654259,/Data/yash.bhardwaj/datasets/HumanML3D/texts/012525.txt
